NCEP_ID,IGRA_ID,LAT,LON,ELEV,IGRA_LAT,IGRA_LON
82704,BRM00082705,-7.63,-72.6,170,-7.5833,-72.7667
82824,BRM00082824,-8.7,-63.9,102,-8.7667,-63.9167
82930,BRM00082930,-9.37,-54.9,432,-9.333,-54.967
82984,BRM00082983,-9.4,-40.5,376,-9.3833,-40.4833
82994,BRM00082993,-9.67,-35.72,46,-9.517,-35.783
83010,BLM00085041,-11.02,-68.73,260,-11.0333,-68.7833
83095,BRM00083096,-10.98,-37.07,9,-10.917,-37.05
83111,BRM00083746,-22.98,-43.37,3,-22.8167,-43.25
83208,BRM00083208,-12.73,-60.13,652,-12.7,-60.1
83248,BRM00083229,-12.9,-38.33,6,-13.0167,-38.5167
83364,BRM00083362,-15.78,-56.07,140,-15.65,-56.1
83375,BRM00083378,-16.05,-48.05,700,-15.8667,-47.9333
83583,BRM00083566,-19.85,-43.95,785,-19.6167,-43.9667
83587,BRM00083566,-19.83,-43.93,915,-19.6167,-43.9667
83588,BRM00083566,-19.67,-43.88,850,-19.6167,-43.9667
83611,BRM00083612,-20.43,-54.65,563,-20.4667,-54.6667
83663,BRM00083746,-22.9,-43.17,10,-22.8167,-43.25
83743,BRM00083746,-22.9,-43.17,26,-22.8167,-43.25
83748,BRM00083746,-22.87,-43.37,31,-22.8167,-43.25
83755,BRM00083746,-22.9,-43.17,3,-22.8167,-43.25
83766,BRM00083768,-23.38,-51.18,566,-23.3333,-51.1333
83778,BRM00083779,-23.43,-46.47,749,-23.5,-46.6333
83779,BRM00083779,-23.52,-46.62,722,-23.5,-46.6333
83781,BRM00083780,-23.5,-46.62,795,-23.617,-46.65
83826,BRM00083827,-25.53,-54.6,226,-25.5167,-54.5833
83827,BRM00083827,-25.53,-54.6,226,-25.5167,-54.5833
83842,BRM00083840,-25.43,-49.23,949,-25.5167,-49.1667
83897,BRM00083899,-27.58,-48.47,35,-27.6667,-48.55
83936,BRM00083937,-29.7,-53.8,58,-29.7167,-53.7
83952,BRM00083971,-29.93,-51.13,8,-30.0,-51.1833
84125,ECM00084203,-2.33,-79.7,17,-2.1581,-79.8839
84377,PEM00084377,-3.75,-73.25,117,-3.783,-73.3
84515,PEM00084515,-8.42,-74.6,148,-8.367,-74.567
84628,PEM00084629,-12.0,-77.12,12,-12.15,-77.0
84691,PEM00084691,-13.75,-76.28,6,-13.733,-76.217
84752,PEM00084752,-16.32,-71.55,2520,-16.333,-71.567
85041,BLM00085041,-11.07,-68.73,260,-11.0333,-68.7833
85154,BLM00085154,-14.75,-64.8,236,-14.8167,-64.9167
85244,BLM00085245,-17.65,-63.13,373,-17.8,-63.1833
85245,BLM00085245,-17.78,-63.17,437,-17.8,-63.1833
85268,BLM00085268,-18.33,-59.75,300,-18.3167,-59.7667
85289,BRM00083554,-18.95,-57.87,154,-19.0,-57.6667
85442,CIM00085442,-23.43,-70.47,122,-23.4503,-70.4408
85558,CIM00085543,-33.03,-71.63,41,-32.78,-71.51
85586,CIM00085586,-33.63,-71.63,2,-33.6547,-71.6144
85935,CIM00085934,-53.15,-70.9,8,-53.0033,-70.845
86216,PAM00086218,-25.37,-57.55,120,-25.2333,-57.5167
86217,PAM00086218,-25.28,-57.65,116,-25.2333,-57.5167
86218,PAM00086218,-25.27,-57.63,101,-25.2333,-57.5167
86248,BRM00083827,-25.53,-54.6,196,-25.5167,-54.5833
87097,BRM00083827,-25.68,-54.45,180,-25.5167,-54.5833
87289,BRM00083928,-29.68,-57.15,69,-29.7833,-57.0333
87420,ARM00087418,-32.88,-68.85,828,-32.8333,-68.7833
87571,ARM00087576,-34.6,-58.6,18,-34.8167,-58.5333
87574,ARM00087576,-34.67,-58.63,30,-34.8167,-58.5333
87582,ARM00087576,-34.57,-58.42,6,-34.8167,-58.5333
87585,ARM00087576,-34.58,-58.48,24,-34.8167,-58.5333
88968,SXM00088968,-60.73,-44.73,5,-60.75,-44.7167
89002,AYM00089002,-70.62,-8.37,40,-70.6667,-8.25
89050,AYM00089050,-62.2,-58.93,16,-62.183,-58.883
89053,AYM00089050,-62.23,-58.65,20,-62.183,-58.883
89054,AYM00089050,-62.17,-58.83,10,-62.183,-58.883
89056,AYM00089050,-62.25,-58.93,10,-62.183,-58.883
89058,AYM00089050,-62.22,-58.97,10,-62.183,-58.883
89208,AYM00089009,-89.95,-0.02,2835,-90.0,0.0
89251,AYM00089050,-62.22,-58.75,11,-62.183,-58.883
89565,AYM00089564,-67.72,62.8,430,-67.6017,62.8753
89667,AYM00089664,-77.95,166.52,20,-77.85,166.6667
89832,AYM00089642,-66.7,139.8,240,-66.6631,140.0011
89872,AYM00089664,-78.02,166.52,20,-77.85,166.6667
91066,MQM00091066,28.22,-177.37,13,28.2,-177.3833
91158,USM00091165,22.22,-159.45,98,21.9933,-159.3467
91164,USM00091165,22.23,-159.4,57,21.9933,-159.3467
91166,USM00091165,21.87,-159.45,16,21.9933,-159.3467
91168,USM00091165,22.07,-159.4,162,21.9933,-159.3467
91171,USM00091170,21.57,-158.25,341,21.483,-158.033
91172,USM00091170,21.43,-158.13,35,21.483,-158.033
91176,USM00091182,21.45,-157.77,3,21.35,-157.933
91178,USM00091182,21.32,-158.07,15,21.35,-157.933
91181,USM00091182,21.32,-157.82,67,21.35,-157.933
91184,USM00091176,21.33,-157.72,18,21.433,-157.767
91189,USM00091190,20.92,-156.68,3,20.899,-156.43
91191,USM00091190,20.7,-156.45,3,20.899,-156.43
91198,USM00091190,20.77,-156.33,928,20.899,-156.43
91217,GQM00091212,13.55,144.83,111,13.4767,144.7944
91218,GQM00091212,13.57,144.92,190,13.4767,144.7944
91231,CQM00091232,15.0,145.63,82,15.117,145.733
91232,CQM00091232,15.13,145.7,3,15.117,145.733
91233,CQM00091232,14.97,145.6,80,15.117,145.733
91287,USM00091285,19.52,-154.82,15,19.7183,-155.0583
91334,FMM00091334,7.47,151.85,2,7.45,151.8333
91348,FMM00091348,6.97,158.22,37,6.95,158.2
91375,RMM00091376,7.12,171.35,0,7.0683,171.2942
91376,RMM00091376,7.08,171.38,3,7.0683,171.2942
91408,PSM00091408,7.33,134.48,29,7.3687,134.5412
91487,KRM00091487,3.9,-159.38,3,3.85,-159.367
91490,KRM00091492,1.98,-157.48,3,2.0,-157.4
91612,KRM00091610,1.38,173.15,2,1.35,172.9167
91759,WSM00091762,-13.82,-172.0,1,-13.8,-171.783
91764,AQM00091765,-14.32,-170.83,122,-14.3383,-170.7192
91788,TNM00091792,-21.13,-175.18,2,-21.233,-175.15
91800,CWM00091801,-9.02,-158.07,1,-9.0,-158.05
91941,FPM00091941,-14.97,-147.67,3,-14.95,-147.659
91945,FPM00091945,-19.87,-145.0,2,-19.9061,-144.9494
91948,FPM00091948,-23.1,-134.87,2,-23.1303,-134.9653
92044,PPM00092044,-2.07,147.43,5,-2.05,147.4167
92100,PPM00094085,-4.35,152.38,13,-4.217,152.183
93011,NZM00093012,-35.05,173.28,82,-35.1,173.267
93089,NZM00093072,-36.43,174.67,72,-36.3,174.7
93103,NZM00093112,-36.6,174.83,2,-36.7928,174.6214
93110,NZM00093112,-37.0,174.8,7,-36.7928,174.6214
93112,NZM00093119,-36.78,174.63,27,-37.017,174.8
93116,NZM00093112,-36.85,174.75,75,-36.7928,174.6214
93132,NZM00093119,-37.05,174.55,244,-37.017,174.8
93136,NZM00093119,-37.03,174.97,42,-37.017,174.8
93309,NZM00093308,-39.0,174.17,10,-39.0167,174.1833
93311,NZM00093308,-39.07,174.07,81,-39.0167,174.1833
93332,NZM00093337,-39.3,175.53,1628,-39.467,175.683
93336,NZM00093337,-39.45,175.67,823,-39.467,175.683
93340,NZM00093337,-39.45,175.65,822,-39.467,175.683
93434,NZM00093431,-41.28,174.77,128,-41.3,174.63
93436,NZM00093431,-41.33,174.8,7,-41.3,174.63
93439,NZM00093431,-41.33,174.8,12,-41.3,174.63
93440,NZM00093431,-41.33,174.83,131,-41.3,174.63
93586,NZM00093431,-41.1,174.43,68,-41.3,174.63
93786,NZM00093780,-43.62,172.72,14,-43.483,172.55
94044,PPM00092044,-2.07,147.43,4,-2.05,147.4167
94087,PPM00094087,-10.67,152.77,20,-10.7,152.833
94123,ASM00094120,-12.23,131.03,13,-12.4239,130.8925
94148,ASM00094150,-12.25,136.88,9,-12.2742,136.8203
94171,ASM00094170,-12.63,141.88,10,-12.6778,141.9208
94205,ASM00094205,-17.37,123.67,5,-17.3167,123.6333
94299,ASM00094299,-16.3,149.98,6,-16.2833,149.965
94302,ASM00094302,-22.23,114.08,6,-22.2406,114.0967
94381,ASM00094380,-23.87,151.22,17,-23.85,151.25
94430,ASM00094430,-26.58,118.5,517,-26.6136,118.5372
94526,ASM00095527,-29.5,149.9,207,-29.4897,149.8472
94575,ASM00094578,-27.57,153.0,18,-27.3917,153.1292
94576,ASM00094578,-27.48,153.03,8,-27.3917,153.1292
94578,ASM00094578,-27.43,153.08,5,-27.3917,153.1292
94608,ASM00094610,-31.95,115.87,20,-31.9275,115.9764
94609,ASM00094610,-32.1,115.88,30,-31.9275,115.9764
94614,ASM00094610,-31.95,115.75,20,-31.9275,115.9764
94675,ASM00094672,-34.92,138.62,50,-34.9525,138.5203
94683,ASM00094672,-35.17,138.67,365,-34.9525,138.5203
94710,ASM00094711,-31.55,145.8,219,-31.4839,145.8294
94764,ASM00094767,-33.8,151.02,55,-33.9464,151.1731
94765,ASM00094767,-33.92,150.98,14,-33.9464,151.1731
94766,ASM00094767,-33.9,151.1,3,-33.9464,151.1731
94768,ASM00094767,-33.87,151.2,66,-33.9464,151.1731
94774,ASM00094776,-32.92,151.78,33,-32.7933,151.8358
94780,ASM00094767,-33.98,151.25,22,-33.9464,151.1731
94781,ASM00094776,-32.9,151.7,21,-32.7933,151.8358
94801,ASM00094802,-35.03,117.89,3,-34.9414,117.8022
94808,ASM00094672,-35.17,138.5,55,-34.9525,138.5203
94847,ASM00094865,-38.1,144.53,18,-37.867,144.75
94864,ASM00094866,-37.73,144.9,86,-37.6656,144.8322
94868,ASM00094866,-37.82,144.97,113,-37.6656,144.8322
94910,ASM00094910,-35.17,147.47,222,-35.1583,147.4572
94924,ASM00094926,-35.23,149.0,605,-35.3,149.183
94925,ASM00094926,-35.42,149.1,588,-35.3,149.183
94968,ASM00094968,-41.55,147.22,173,-41.533,147.2
94969,ASM00094968,-41.42,147.12,5,-41.533,147.2
94970,ASM00094975,-42.88,147.32,57,-42.8339,147.5033
94996,NFM00094996,-29.05,167.93,109,-29.0389,167.9408
95204,ASM00094203,-17.85,122.27,42,-17.9475,122.2353
95205,ASM00094205,-17.37,123.67,7,-17.3167,123.6333
95293,ASM00094294,-19.42,146.55,559,-19.2483,146.7661
95366,ASM00094367,-21.17,149.12,14,-21.1172,149.2169
95367,ASM00094367,-21.17,149.17,6,-21.1172,149.2169
95527,ASM00095527,-29.5,149.83,214,-29.4897,149.8472
95590,ASM00094578,-27.23,153.1,2,-27.3917,153.1292
95605,ASM00094610,-32.05,115.77,15,-31.9275,115.9764
95608,ASM00094610,-32.05,115.77,15,-31.9275,115.9764
95610,ASM00094610,-32.02,116.13,385,-31.9275,115.9764
95638,ASM00094638,-33.68,121.83,145,-33.83,121.8925
95675,ASM00094672,-34.73,138.47,8,-34.9525,138.5203
95677,ASM00094672,-34.78,138.63,16,-34.9525,138.5203
95678,ASM00094672,-34.97,138.7,730,-34.9525,138.5203
95756,ASM00094767,-34.0,151.2,4,-33.9464,151.1731
95764,ASM00094767,-33.83,151.15,40,-33.9464,151.1731
95765,ASM00094767,-33.85,151.05,28,-33.9464,151.1731
95766,ASM00094767,-33.84,151.27,5,-33.9464,151.1731
95768,ASM00094776,-32.92,151.75,8,-32.7933,151.8358
95872,ASM00094865,-37.95,144.92,10,-37.867,144.75
95873,ASM00094866,-37.72,145.05,90,-37.6656,144.8322
95911,ASM00094910,-35.13,147.3,213,-35.1583,147.4572
95968,ASM00094968,-41.68,147.28,163,-41.533,147.2
95972,ASM00094968,-41.78,146.98,180,-41.533,147.2
96033,IDM00096035,3.8,98.7,3,3.6403,98.8786
96035,IDM00096035,3.57,98.68,26,3.6403,98.8786
96087,SNM00048698,1.12,104.12,24,1.3667,103.9833
96163,IDM00096163,-0.88,100.35,6,-0.7883,100.2808
96171,IDM00096171,-0.43,102.45,46,-0.3333,102.3167
96273,IDM00096273,-4.62,105.22,25,-4.45,105.183
96449,BXM00096323,4.35,113.98,17,4.583,114.2
96581,IDM00096581,-0.02,109.38,1,-0.15,109.4
96741,IDM00096749,-6.1,106.87,2,-6.1167,106.65
96743,IDM00096749,-6.15,106.85,5,-6.1167,106.65
96745,IDM00096739,-6.18,106.83,8,-6.2333,106.65
96747,IDM00096739,-6.25,106.9,30,-6.2333,106.65
96783,IDM00096781,-6.88,107.6,791,-6.9,107.583
96837,IDM00096839,-6.97,110.42,3,-6.9833,110.3833
96933,IDM00096935,-7.22,112.72,3,-7.3772,112.7939
96937,IDM00096973,-7.22,113.72,3,-7.05,113.9667
97184,IDM00097180,-5.18,119.48,15,-5.0667,119.55
97240,IDM00097240,-8.57,116.07,3,-8.55,116.0833
97390,TTM00097390,-8.57,125.57,4,-8.55,125.55
97430,IDM00097430,0.78,127.38,23,0.7667,127.3667
97502,IDM00097502,-0.93,131.12,2,-0.8939,131.2858
97698,IDM00097690,-2.53,140.72,3,-2.5667,140.4833
97748,IDM00097748,-3.88,130.9,3,-3.8,130.8333
97876,IDM00097876,-6.08,140.32,16,-6.1,140.3
98134,RPM00098135,20.43,121.95,13,20.45,121.967
98233,RPM00098233,17.62,121.73,22,17.6375,121.7525
98321,RPM00098328,16.33,120.57,2256,16.4039,120.6014
98326,RPM00098327,14.98,120.48,46,15.167,120.567
98433,RPM00098433,14.5,121.35,614,14.5814,121.3692
98646,RPM00098646,10.3,123.97,9,10.3222,123.98
98748,RPM00098747,8.48,124.63,5,8.4089,124.6119
98754,RPM00098753,7.07,125.6,19,7.1278,125.6547
AEX,USM00074755,31.33,-92.55,27,31.183,-92.633
AUP10,ASM00094610,-32.0,116.0,20,-31.9275,115.9764
BAD,USM00072248,32.5,-93.68,51,32.4511,-93.8414
BGAA,GLM00004220,68.72,-52.8,27,68.7081,-52.8517
BKF,USM00072469,39.7,-104.75,1726,39.7675,-104.8694
CAFC,CAM00071701,45.92,-66.6,35,45.8333,-66.4333
CEW,USM00074778,30.78,-86.52,66,30.567,-86.317
CMBR,CAM00071627,45.32,-73.9,22,45.467,-73.733
CMCT,CAM00071627,45.32,-73.57,39,45.467,-73.733
COF,USM00074794,28.23,-80.6,3,28.4667,-80.55
COS,USM00072468,38.82,-104.72,1881,38.7,-104.767
CPQL,CAM00071874,49.67,-112.75,903,49.633,-112.8
CPRY,CAM00071874,49.47,-112.67,937,49.633,-112.8
CSG,USM00072225,32.52,-84.93,121,32.333,-84.833
CWAY,CAM00071072,76.23,-119.33,12,76.25,-119.35
CWCD,CAM00071866,52.15,-106.55,155,52.167,-106.717
CWDJ,CAM00071863,50.4,-104.58,573,50.433,-104.667
CWDU,CAM00071877,51.08,-114.22,1235,51.117,-114.017
CWHC,CAM00071892,49.3,-123.12,2,49.2,-123.167
CWHM,CAM00071524,45.72,-73.38,192,45.817,-73.433
CWHN,CAM00071124,54.9,-109.97,636,54.75,-110.05
CWIC,CAM00071074,78.78,-103.55,58,78.8,-103.5
CWIP,CAM00071811,50.17,-66.43,25,50.2167,-66.25
CWOU,CAM00071124,54.78,-110.07,606,54.75,-110.05
CWQB,CAM00071716,46.78,-71.37,74,46.9,-71.483
CWQL,CAM00071874,49.7,-112.78,291,49.633,-112.8
CWSB,CAM00071892,49.33,-123.27,35,49.2,-123.167
CWTA,CAM00071627,45.5,-73.58,63,45.467,-73.733
CWVF,CAM00071892,49.1,-123.3,1,49.2,-123.167
CWVQ,CAM00071627,45.43,-73.93,39,45.467,-73.733
CWVZ,CAM00071524,45.58,-73.5,12,45.817,-73.433
CWWA,CAM00071892,49.35,-123.18,178,49.2,-123.167
CWZF,CAM00071701,45.97,-66.65,8,45.8333,-66.4333
CXEC,CAM00071121,53.57,-113.52,671,53.667,-113.467
CXEG,CAM00071123,53.3,-113.6,715,53.317,-113.583
CXRB,CAM00071924,74.72,-94.98,68,74.7042,-94.9681
CXWR,CAM00071197,47.7,-59.3,33,47.567,-59.15
CXZC,CAM00071836,51.28,-80.62,9,51.2667,-80.65
CYAM,USM00072734,46.48,-84.52,192,46.4667,-84.35
CYBK,CAM00071926,64.3,-96.08,18,64.3167,-96.0
CYCB,CAM00071925,69.1,-105.12,27,69.1333,-105.0667
CYEV,CAM00071957,68.3,-133.48,68,68.3167,-133.5167
CYFC,CAM00071701,45.87,-66.53,20,45.8333,-66.4333
CYJT,CAM00071815,48.53,-58.55,26,48.5667,-58.5667
CYLT,CAM00071082,82.52,-62.28,31,82.5,-62.3333
CYLW,CAM00071203,49.97,-119.38,430,49.9408,-119.4003
CYMO,CAM00071836,51.28,-80.6,9,51.2667,-80.65
CYQB,CAM00071716,46.8,-71.38,73,46.9,-71.483
CYQI,CAM00071603,43.83,-66.08,43,43.8667,-66.1
CYRB,CAM00071924,74.72,-94.98,67,74.7042,-94.9681
CYUX,CAM00071081,68.78,-81.25,8,68.7667,-81.2167
CYXD,CAM00071121,53.57,-113.52,671,53.667,-113.467
CYXS,CAM00071908,53.88,-122.68,691,53.9,-122.79
CYXY,CAM00071964,60.72,-135.07,703,60.7328,-135.0969
CYYR,CAM00071816,53.32,-60.42,49,53.3,-60.3667
CYYT,CAM00071801,47.62,-52.73,140,47.6667,-52.75
CZOL,CAM00071121,53.65,-113.35,665,53.667,-113.467
DAAG,AGM00060390,36.72,3.25,25,36.6833,3.2167
DAAT,AGM00060680,22.82,5.47,1377,22.8,5.4333
DABS,AGM00060475,35.48,8.13,813,35.417,8.117
DAOB,AGM00060511,35.25,1.43,1127,35.35,1.467
DAOF,AGM00060656,27.67,-8.13,431,27.7,-8.1667
DAOL,AGM00060490,35.55,-0.53,112,35.633,-0.6
DAOR,AGM00060571,31.62,-2.23,773,31.5,-2.25
DATM,AGM00060686,21.37,0.92,396,21.3333,0.95
DAUI,AGM00060630,27.25,2.52,269,27.2333,2.5
DMA,USM00072274,32.17,-110.88,824,32.2278,-110.9558
DNMM,NIM00065202,6.58,3.33,40,6.5,3.3833
DTTB,TSM00060714,37.25,9.8,5,37.233,9.817
EBBR,BEM00006447,50.9,4.53,58,50.7969,4.3581
EBOS,BEM00006400,51.2,2.87,5,51.083,2.65
EBTN,BEM00006458,50.78,4.95,81,50.7456,4.7633
EDDB,GMM00010384,52.38,13.52,48,52.483,13.417
EDDC,GMM00010486,51.13,13.78,226,51.11,13.67
EDDI,GMM00010384,52.47,13.4,49,52.483,13.417
EDDL,GMM00010410,51.28,6.78,44,51.4056,6.9686
EDDM,GMM00010868,48.13,11.7,529,48.2442,11.5525
EDDN,GMM00010764,49.5,11.08,312,49.383,11.167
EDDP,GMM00010468,51.42,12.23,149,51.55,12.0667
EDDS,GMM00010739,48.68,9.22,419,48.8333,9.2
EDDT,GMM00010384,52.57,13.32,37,52.483,13.417
EDLV,GMM00010404,51.6,6.13,32,51.733,6.267
EETN,ENM00026038,59.35,24.8,44,59.3981,24.6028
EGAA,UKM00003918,54.65,-6.22,81,54.5,-6.3333
EGAC,UKM00003920,54.6,-5.88,5,54.48,-6.1
EGDM,UKM00003743,51.17,-1.75,124,51.2017,-1.8058
EGDR,UKM00003808,50.08,-5.25,82,50.2183,-5.3275
EGGP,UKM00003322,53.33,-2.85,26,53.55,-2.917
EGGW,UKM00003559,51.87,-0.37,160,52.1039,-0.4214
EGHK,UKM00003808,50.12,-5.52,4,50.2183,-5.3275
EGKB,UKM00003774,51.32,0.03,183,51.083,-0.217
EGKK,UKM00003774,51.15,-0.18,62,51.083,-0.217
EGMC,UKM00003693,51.57,0.7,15,51.5547,0.8269
EGNH,UKM00003322,53.77,-3.03,10,53.55,-2.917
EGNT,UKM00003238,55.03,-1.7,81,55.0197,-1.8817
EGNV,UKM00003257,54.52,-1.42,37,54.3,-1.533
EGNX,UKM00003354,52.83,-1.33,94,53.0056,-1.2511
EGPL,UKM00003023,57.47,-7.37,6,57.3575,-7.385
EGPN,UKM00003170,56.45,-3.02,4,56.433,-2.867
EGQS,UKM00003066,57.72,-3.32,13,57.65,-3.567
EGTC,UKM00003559,52.07,-0.62,111,52.1039,-0.4214
EGVA,UKM00003649,51.68,-1.78,87,51.75,-1.583
EGVP,UKM00003743,51.15,-1.57,91,51.2017,-1.8058
EGXD,UKM00003257,54.13,-1.42,35,54.3,-1.533
EGXP,UKM00003377,53.3,-0.55,61,53.167,-0.517
EGXZ,UKM00003257,54.2,-1.38,28,54.3,-1.533
EGYD,UKM00003377,53.03,-0.5,67,53.167,-0.517
EGYE,UKM00003377,52.97,-0.57,112,53.167,-0.517
EHRD,NLM00006210,51.95,4.45,4,52.167,4.433
EHSB,NLM00006260,52.13,5.27,13,52.0989,5.1797
EHVB,NLM00006210,52.18,4.42,2,52.167,4.433
EKCH,DAM00006181,55.63,12.67,5,55.767,12.533
EKKA,DAM00006060,56.28,9.13,52,56.2933,9.1139
EKO,USM00072582,40.83,-115.78,1565,40.86,-115.7422
ENAN,NOM00001010,69.3,16.15,14,69.3153,16.1308
ENFB,NOM00001492,59.9,10.62,17,59.9428,10.7194
EPWA,PLM00012374,52.17,20.97,107,52.4078,20.9564
EQYA,GMM00010687,49.72,11.72,514,49.7,11.95
ETEU,GMM00010659,49.65,9.97,298,49.75,10.2
ETGY,GMM00010404,51.75,6.28,43,51.733,6.267
ETGZ,GMM00010921,48.18,9.0,920,47.983,8.9
ETHC,GMM00010238,52.6,10.02,52,52.8153,9.9247
ETHE,GMM00010307,52.3,7.38,49,52.267,7.433
ETHR,GMM00010764,49.22,11.1,395,49.383,11.167
ETIH,GMM00010771,49.22,11.83,442,49.4283,11.9022
ETME,GMM00010035,54.63,9.35,22,54.5333,9.55
ETNH,GMM00010035,54.32,9.53,17,54.5333,9.55
ETNP,GMM00010307,52.33,7.55,43,52.267,7.433
ETNS,GMM00010035,54.47,9.52,25,54.5333,9.55
ETSA,GMM00010954,48.07,10.9,628,47.8342,10.8667
ETUL,GMM00010404,51.6,6.15,31,51.733,6.267
EYKA,LHM00026629,54.95,24.08,78,54.8839,23.8358
FAJB,SFM00068263,-26.15,28.0,1626,-25.91,28.2111
FAJS,SFM00068263,-26.13,28.23,1694,-25.91,28.2111
FAPR,SFM00068263,-25.73,28.18,1330,-25.91,28.2111
FAUP,SFM00068424,-28.4,21.27,839,-28.4136,21.2597
FAY,USM00074693,35.0,-78.88,57,35.133,-78.933
FBPA,ZIM00067843,-18.27,25.63,1064,-18.1,25.85
FIMP,MPM00061995,-20.43,57.67,55,-20.2975,57.4947
FKKD,CMM00064910,4.0,9.73,10,4.0167,9.7
FLG,USM00072376,35.13,-111.67,2137,35.23,-111.8217
FLLS,ZAM00067666,-15.32,28.45,1152,-15.417,28.317
FOE,USM00072456,38.95,-95.67,324,39.0722,-95.6306
FQTT,MZM00067261,-16.1,33.63,160,-16.183,33.583
FRP27,FPM00091938,-17.6,-149.6,300,-17.5553,-149.6145
FRP28,GPM00078897,16.3,-61.5,10,16.2639,-61.5164
FWH,USM00072249,32.78,-97.43,198,32.835,-97.2986
FYWB,WAM00068098,-22.88,14.43,0,-22.9833,14.65
FYWE,WAM00068110,-22.62,17.08,1702,-22.5667,17.1
GCXO,SPM00060018,28.47,-16.32,632,28.3183,-16.3822
GEG,USM00072786,47.63,-117.53,723,47.6806,-117.6267
GFA,USM00072776,47.52,-111.17,1074,47.4614,-111.3847
GGG,USM00072247,32.38,-94.72,111,32.35,-94.65
GMAD,MOM00060250,30.33,-9.4,74,30.383,-9.567
GMMN,MOM00060155,33.37,-7.58,200,33.5667,-7.6667
GRF,USM00074207,47.08,-122.58,92,47.13,-122.6
GRK,USM00072257,31.07,-97.83,309,31.1,-97.717
GTF,USM00072776,47.48,-111.37,1118,47.4614,-111.3847
GVFM,CVM00008589,14.92,-23.48,230,14.9,-23.517
GYM,MXM00076256,27.98,-110.93,27,27.95,-110.8
HAAB,ETM00063450,8.99,38.8,2355,9.0333,38.75
HEAX,EGM00062318,31.2,29.95,-2,31.167,29.933
HEPS,EGM00062332,31.27,32.3,6,31.283,32.233
HETB,ISM00040199,29.58,34.78,753,29.55,34.95
HKEL,KEM00063686,0.53,35.28,2133,0.483,35.3
HKJK,KEM00063741,-1.32,36.92,1624,-1.3036,36.7597
HKMB,KEM00063641,2.3,37.9,1219,2.333,37.983
HKNA,KEM00063741,-1.32,36.92,1624,-1.3036,36.7597
HKNW,KEM00063741,-1.32,36.82,1683,-1.3036,36.7597
HLLM,LYM00062010,32.9,13.27,11,32.6833,13.1667
HLLT,LYM00062010,32.67,13.15,80,32.6833,13.1667
HMN,USM00074732,32.83,-106.0,1248,32.9,-106.1
HRT,USM00072221,30.42,-86.68,11,30.4833,-86.5167
HSV,USM00074001,34.7,-86.58,192,34.6,-86.6333
INR,USM00072734,46.25,-84.47,244,46.4667,-84.35
ISP,USM00072501,40.78,-73.1,30,40.865,-72.8628
K1B7,USM00072232,29.35,-89.43,1,29.3333,-89.4
K2C2,USM00072269,32.38,-106.48,1244,32.4,-106.367
K37W,USM00074693,35.38,-78.73,60,35.133,-78.933
K9L2,USM00072381,34.99,-117.86,701,34.9167,-117.9
KAEG,USM00072365,35.14,-106.8,1779,35.0378,-106.6219
KAEX,USM00074755,31.33,-92.55,27,31.183,-92.633
KAFW,USM00072249,32.98,-97.32,220,32.835,-97.2986
KALB,USM00072518,42.75,-73.8,89,42.6919,-73.8322
KALM,USM00074732,32.83,-105.98,1279,32.9,-106.1
KANJ,USM00072734,46.48,-84.36,220,46.4667,-84.35
KAPA,USM00072469,39.57,-104.85,1793,39.7675,-104.8694
KBAD,USM00072248,32.5,-93.67,51,32.4511,-93.8414
KBKB,USM00072239,31.0,-92.97,94,31.033,-93.033
KBKF,USM00072469,39.72,-104.75,1726,39.7675,-104.8694
KBNA,USM00072327,36.13,-86.68,180,36.2469,-86.5617
KBRO,USM00072250,25.9,-97.43,6,25.9167,-97.4192
KBUF,USM00072528,42.93,-78.73,215,42.9411,-78.7189
KBVI,USM00072520,40.77,-80.4,382,40.5317,-80.2172
KCCO,USM00072215,33.31,-84.77,296,33.3558,-84.5672
KCCR,USM00072493,37.98,-122.05,7,37.7444,-122.2236
KCEW,USM00074778,30.78,-86.52,65,30.567,-86.317
KCGX,USM00072534,41.87,-87.6,181,41.783,-87.75
KCHD,USM00074626,33.27,-111.82,379,33.45,-111.95
KCIU,USM00072734,46.25,-84.47,244,46.4667,-84.35
KCKV,USM00074671,36.62,-87.42,165,36.667,-87.5
KCMA,USM00072391,34.22,-119.08,23,34.1167,-119.1167
KCOF,USM00074794,28.23,-80.6,3,28.4667,-80.55
KCOS,USM00072468,38.82,-104.72,1881,38.7,-104.767
KCQT,USM00072295,34.05,-118.23,71,33.933,-118.4
KCQX,USM00074494,41.68,-70.0,19,41.6569,-69.9589
KCRG,USM00072206,30.33,-81.52,12,30.4839,-81.7011
KCSG,USM00072225,32.52,-84.93,121,32.333,-84.833
KCWF,USM00072240,30.22,-93.15,4,30.1253,-93.2161
KDAY,USM00074570,39.9,-84.2,306,39.8333,-84.05
KDEN,USM00072469,39.87,-104.67,1656,39.7675,-104.8694
KDMA,USM00072274,32.17,-110.88,824,32.2278,-110.9558
KDNK,USM00072239,31.1,-93.0,114,31.033,-93.033
KDTN,USM00072248,32.53,-93.75,55,32.4511,-93.8414
KDTS,USM00072221,30.4,-86.47,6,30.4833,-86.5167
KDVT,USM00074626,33.68,-112.08,450,33.45,-111.95
KDWH,USM00072243,30.07,-95.55,46,29.967,-95.35
