NCEP_ID IGRA_ID LAT LON ELEV
48942 LAM00048940  17.8500 102.6000   165
50468 RSM00031510  50.2500 127.4500   166
50527 CHM00050527  49.2200 119.7500   614
50528 CHM00050527  49.2200 119.8000   488
50834 CHM00050834  46.6000 121.2300   501
51156 CHM00051156  46.7800  85.7200  1294
51463 CHM00051463  43.9000  87.4700   654
51628 CHM00051628  41.2700  80.2300  1286
51709 CHM00051709  39.4700  75.9800  1291
52737 CHM00052737  37.3700  97.3700  2982
52866 CHM00052866  36.6200 101.7700  2262
53068 CHM00053068  43.6500 112.0000   966
53463 CHM00053463  40.8200 111.6800  1065
53488 CHM00053487  40.1700 113.5800     0
53513 CHM00053513  40.7700 107.4000  1041
53614 CHM00053614  38.4800 106.2200  1112
53772 CHM00053772  37.7800 112.5500   779
53798 CHM00053798  37.0700 114.5000    78
53845 CHM00053845  36.6000 109.5000   959
53898 CHM00053898  36.1200 114.3700    76
54218 CHM00054218  42.2700 118.9700   572
54292 CHM00054292  42.8800 129.4700   178
54337 CHM00054337  41.1300 121.1200    70
54342 CHM00054342  41.8200 123.5500    43
54374 CHM00054374  41.7200 126.9200   333
54511 CHM00054511  39.8000 116.4700    32
54512 CHM00054511  39.7800 116.3800    40
54602 CHM00054602  38.8300 115.5700    19
54743 CHM00054753  37.6800 120.2200     0
54858 CHM00054857  36.1700 120.3700    10
54952 CHM00054857  35.9700 120.4800    25
55578 CHM00055578  29.2500  88.8800  3837
55773 CHM00055773  27.7300  89.0800  4301
56029 CHM00056029  33.0200  97.0200  3682
56046 CHM00056046  33.7500  99.6500  3968
56106 CHM00056106  31.8800  93.7800  4024
56247 CHM00056247  30.0000  99.1000  2589
56294 CHM00056187  30.6700 104.0200   508
56444 CHM00056444  28.5000  98.9000  3488
56651 CHM00056651  26.8300 100.4700  2394
56739 CHM00056739  25.1200  98.4800  1649
56951 CHM00056951  23.9500 100.2200  1503
56985 CHM00056985  23.3800 103.3800  1302
57036 CHM00057131  34.3000 108.9300   398
57067 CHM00057067  34.0000 111.0200   570
57178 CHM00057178  33.0300 112.5800   131
57237 CHM00057237  32.0800 108.0800   674
57297 CHM00057297  32.1200 114.0800    77
57328 CHM00057328  31.2700 107.4700   342
57447 CHM00057447  30.2700 109.3700   438
57448 CHM00057447  30.3000 109.4800   457
57462 CHM00057461  30.6800 111.4500   107
57494 CHM00057494  30.6300 114.0700    23
57515 CHM00057516  29.5200 106.4800   351
57516 CHM00057516  29.5200 106.4800   351
57527 CHM00058527  29.2000 117.1300     0
57569 CHM00057662  29.0300 111.7000     0
57632 CHM00057633  28.7800 108.5500     0
57633 CHM00057633  28.8000 108.9800   665
57662 CHM00057662  28.9200 111.5500    37
57687 CHM00057679  28.2300 112.8700    68
57732 CHM00057731  27.8300 108.4300     0
57799 CHM00057799  27.0800 114.9200    77
57816 CHM00057816  26.5800 106.7200  1074
57932 CHM00057932  25.8700 108.5800   327
57958 CHM00057957  25.3200 110.5500     0
57993 CHM00057993  25.8300 114.8300   125
58150 CHM00058150  33.7700 120.2500     3
58203 CHM00058203  32.9300 115.5300    32
58238 CHM00058238  32.0000 118.8000    13
58321 CHM00058321  31.8500 117.2800    32
58362 CHM00058362  31.4000 121.4700     4
58367 CHM00058362  31.1700 121.4300     5
58424 CHM00058424  30.5200 117.0300    45
58527 CHM00058527  29.1700 117.2500    48
58606 CHM00058606  28.6700 115.9700    50
58662 CHM00058666  28.6800 121.6800     3
58849 TWM00046689  26.1700 119.9300    92
58965 TWM00046697  25.0500 121.2200    48
58969 TWM00058968  25.0700 121.5300     6
59046 CHM00059046  24.3700 109.3800    96
59134 CHM00059134  24.4500 118.0700    63
59158 TWM00046751  24.1500 120.6800    78
59211 CHM00059211  23.9200 106.5300   175
59280 CHM00059280  23.6700 113.0500    19
59287 CHM00059287  23.1300 113.3200     7
59288 CHM00059287  23.1300 113.4000     0
59293 CHM00059293  23.7300 114.6800    45
59316 CHM00059316  23.4000 116.6800     3
59345 TWM00046734  23.5200 119.5700    19
59346 TWM00046734  23.5200 119.5700    21
59358 TWM00046743  23.0000 120.2000    14
59361 TWM00046699  23.9700 121.6200    19
59362 TWM00046699  24.0300 121.6200    13
59431 CHM00059431  22.8200 108.3500    73
59493 HKM00045004  22.5500 114.1000    18
59553 TWM00046750  22.4700 120.4300     8
59554 TWM00046750  22.6200 120.2700    33
59758 CHM00059758  20.0300 110.3500    15
59948 CHM00059948  18.2300 109.5200     5
60010 SPM00060018  28.3000 -16.5000  2368
60015 SPM00060020  28.4800 -16.3300   632
60020 SPM00060018  28.4700 -16.2500    36
60025 SPM00060020  28.5700 -16.1300     8
60096 WIM00060096  23.7000 -15.8700    10
60156 MOM00060155  33.3700  -7.6200   200
60190 MOM00060191  32.6000  -6.2700   503
60250 MOM00060252  30.3800  -9.5700    25
60252 MOM00060250  30.3300  -9.4000    74
60320 GIM00008495  35.9200  -5.3000   206
60369 AGM00060390  36.7700   3.1000     8
60376 AGM00060390  36.8200   3.2700    58
60390 AGM00060390  36.7200   3.2500    23
60400 AGM00060402  36.7500   5.1000    13
60401 AGM00060402  36.7500   5.1000     4
60402 AGM00060402  36.7500   5.0000     3
60461 AGM00060490  35.7000  -0.6500    22
60475 AGM00060475  35.4300   8.1300   864
60481 AGM00060490  35.4800  -0.5200   111
60482 AGM00060490  35.8700  -0.4800    62
60485 AGM00060490  35.7700  -0.8000   104
60511 AGM00060511  35.2500   1.4300  1127
60522 MOM00060115  34.8200  -1.7800   428
60630 AGM00060630  27.2000   2.4700   243
60656 AGM00060656  27.6700  -8.1300   402
60680 AGM00060680  22.7800   5.5200  1378
60720 TSM00060720  37.0700  11.0300     4
61272 MLM00061272  13.4000  -6.1500   288
61403 MRM00061404  22.6800 -12.7000   299
61404 MRM00061403  22.7500 -12.4800   343
61967 IOM00061967  -7.3500  72.4800     1
61972 EUM00061972 -22.3500  40.3500     7
61981 REM00061980 -20.9300  55.2800    11
61990 MPM00061995 -20.4300  57.6800    56
61998 FSM00061998 -49.3300  70.2200    20
62056 LYM00062056  32.8200  21.8500   625
62059 LYM00062059  32.7300  22.6300     8
62063 LYM00062062  31.8500  23.9200   159
62131 LYM00062131  29.1300  15.9500   260
62305 EGM00062305  31.5700  25.3000     6
62315 EGM00062318  31.1800  29.8700    14
62318 EGM00062318  31.2000  29.9500    -3
62336 EGM00062337  31.1200  33.7500    15
62371 EGM00062378  30.0800  31.2800    26
62373 EGM00062378  30.0700  31.1800    19
62375 EGM00062378  30.0500  31.2200    19
62402 EGM00062403  26.1800  32.7300    78
62416 EGM00062417  29.2500  25.3200     3
62417 EGM00062417  29.2000  25.4800   -15
62432 EGM00062432  25.4800  29.0000   106
62456 ISM00040199  29.6000  34.7800   749
62462 EGM00062463  27.2800  33.7700     3
62464 EGM00062463  27.2300  33.8300     3
62635 SUM00062641  19.8300  36.9700   120
62723 SUM00062721  15.6700  32.5300   380
63641 KEM00063641   2.3000  37.9000  1345
63686 KEM00063686   0.5300  35.2800  2133
63688 KEM00063686   0.4000  35.2300  2104
63740 KEM00063741  -1.3200  36.9200  1624
63742 KEM00063741  -1.3200  36.8200  1679
63887 TZM00063887  -7.6700  35.7500  1428
64210 CGM00064220  -4.3800  15.4300   309
64211 CGM00064220  -4.3200  15.3200   282
64220 CGM00064210  -4.3700  15.2500   445
64401 CFM00064401  -4.2000  12.7000   329
64450 CGM00064210  -4.2500  15.2500   319
64600 CTM00064600   4.2200  15.7800   587
64910 CMM00064910   4.0000   9.7200    10
65201 NIM00065202   6.5800   3.3300    40
65202 NIM00065202   6.5500   3.3500    19
65473 GHM00065472   5.6200   0.0200    14
67001 CNM00067002 -11.7000  43.2300     9
67002 CNM00067002 -11.7000  43.2300     6
67020 MAM00067019 -14.8800  47.9800    23
67217 MZM00067217 -13.2800  35.2500  1365
67476 ZAM00067475 -10.1000  31.2500  1536
67585 MIM00067587 -13.9800  33.6300  1229
67586 MIM00067587 -13.7800  33.7700  1229
67587 MIM00067586 -13.9700  33.7000  1134
67662 ZAM00067663 -14.4000  28.5000  1165
67663 ZAM00067663 -14.4500  28.4700  1207
67665 ZAM00067666 -15.3200  28.4500  1154
67667 ZAM00067666 -15.5500  28.2500  1213
67687 MIM00067693 -15.7800  35.0300  1141
67774 ZIM00067775 -17.8300  31.0200  1472
67775 ZIM00067774 -17.9200  31.1300  1503
67791 MIM00067693 -15.9200  35.0700  1145
67963 ZIM00067964 -20.3800  28.5000  1350
67974 ZIM00067975 -19.8300  30.7800     2
68104 WAM00068098 -22.8800  14.4300     7
68174 SFM00068174 -23.8300  29.4200  1224
68180 ZIM00067991 -22.2700  29.9000   522
68262 SFM00068263 -25.7300  28.1800  1326
68269 SFM00068263 -25.7700  28.2000  1439
68361 SFM00068263 -26.1500  28.0000  1622
68368 SFM00068263 -26.1500  28.2300  1720
68424 SFM00068424 -28.4000  21.2700   839
68443 SFM00068442 -29.1200  26.1800  1406
68462 SFM00068461 -28.1700  28.3000  1631
68499 SFM00068592 -29.4500  31.2000    48
68536 SFM00068538 -30.6500  24.0200  1258
68583 SFM00068592 -29.7000  31.0500    94
68593 SFM00068592 -29.7700  31.0500    14
68813 SFM00068816 -33.8000  18.3700     3
68817 SFM00068816 -33.9000  18.4300     0
68828 SFM00068828 -33.9700  22.4200   218
68911 SFM00068816 -34.1500  18.8500    10
68928 SFM00068828 -34.1800  22.1500    59
70026 USM00070027  71.3000 -156.7800     7
70133 USM00070133  66.8700 -162.6300     3
70231 USM00070231  62.9700 -155.6200   103
70266 USM00070267  63.9700 -145.7000   398
70272 USM00070270  61.2500 -149.8000    59
70273 USM00070273  61.1700 -150.0200    38
71051 CAM00071051  71.9800 -125.2800    84
71072 CAM00071072  76.2300 -119.3300    15
71074 CAM00071074  78.7800 -103.5300    25
71081 CAM00071081  68.7800 -81.2500     8
71127 CAM00071124  54.7800 -110.0700   606
71129 CAM00071129  51.4700 -109.2000   683
71145 CAM00071145  53.8700 -94.6700   238
71155 CAM00071123  53.3000 -113.6000   715
71157 CAM00071121  53.5700 -113.5200   671
71184 CAM00071524  45.7200 -73.3800    19
71201 CAM00071892  49.3000 -123.1200     2
71203 CAM00071203  49.9700 -119.3800   430
71209 CAM00071892  49.1000 -123.3000    15
71235 CAM00071877  51.0800 -114.2100  1235
71243 CAM00071874  49.7000 -112.7800   921
71260 USM00072734  46.4800 -84.5000   192
71351 CAM00071121  53.6500 -113.3500   665
71377 CAM00071627  45.4300 -73.9300    39
71513 CAM00071866  52.1500 -106.5500   155
71514 CAM00071863  50.4000 -104.5800   573
71569 CAM00071863  50.2000 -104.7000   580
71584 CAM00071197  47.7200 -59.3200    33
71587 CAM00071801  47.5200 -52.7900   114
71603 CAM00071603  43.8300 -66.0800    43
71612 CAM00071627  45.5000 -73.5800    62
71700 CAM00071701  45.8700 -66.5300    20
71714 CAM00071716  46.8000 -71.3800    73
71722 CAM00071722  46.3700 -75.9800   170
71784 CAM00071892  49.3500 -123.1800   178
71801 CAM00071802  47.6200 -52.7500   140
71815 CAM00071815  48.5300 -58.5500    26
71816 CAM00071816  53.3200 -60.4200    47
71849 CAM00071843  49.9200 -97.2300   239
71852 CAM00071843  49.9000 -97.2300   239
71863 CAM00071569  50.4300 -104.6700   577
71879 CAM00071121  53.5700 -113.5200   671
71892 CAM00071892  49.1800 -123.1800     3
71896 CAM00071908  53.8800 -122.6800   692
71906 CAM00071906  58.1000 -68.4300    37
71907 CAM00071907  58.4500 -78.1200     5
71925 CAM00071925  69.1000 -105.1300    27
71957 CAM00071957  68.3000 -133.4800    68
71964 CAM00071964  60.7200 -135.0700   703
71989 CAM00071072  76.2300 -119.3300    12
72202 USM00072202  25.8000 -80.2800     3
72209 USM00074780  31.8800 -81.5700    14
72214 USM00072214  30.3800 -84.3700    25
72221 USM00074777  30.4800 -86.5200    29
72248 USM00072248  32.4700 -93.8200    78
72250 USM00072250  25.9000 -97.4300     7
72269 USM00072269  32.3800 -106.4800  1244
72273 USM00072273  31.6000 -110.3500  1438
72274 USM00072274  32.1200 -110.9300   802
72278 USM00074626  33.4300 -112.0200   344
72280 USM00074004  32.6700 -114.6000    65
72290 USM00072293  32.8200 -117.1300   129
72297 USM00072295  33.8200 -118.1500    12
72303 USM00074693  35.1700 -79.0300    61
72323 USM00074001  34.6500 -86.7700   196
72327 USM00072327  36.1300 -86.6800   184
72353 USM00072357  35.4000 -97.6000   394
72354 USM00072353  35.4200 -97.3800   397
72357 USM00072357  35.2200 -97.4500   357
72386 USM00072388  36.0800 -115.1700   662
72394 USM00072393  34.9000 -120.4500    79
72403 USM00072403  38.9500 -77.4500    95
72429 USM00074570  39.9000 -84.2200   307
72466 USM00072468  38.8200 -104.7200  1881
72488 USM00072489  39.5000 -119.7800  1341
72494 USM00072493  37.6200 -122.3800     3
72503 USM00074486  40.7700 -73.9000     6
72518 USM00072518  42.7500 -73.8000    88
72520 USM00072520  40.5000 -80.2300   366
72528 USM00072528  42.9300 -78.7300   220
72530 USM00072534  41.9800 -87.9000   203
72544 USM00074455  41.4500 -90.5200   180
72606 USM00074389  43.6500 -70.3200    20
72645 USM00072645  44.4800 -88.1300   214
72662 USM00072662  44.0500 -103.0700   970
72694 USM00072694  44.9200 -123.0200    64
72713 USM00072712  46.6800 -68.0500   146
72734 USM00072734  46.4800 -84.3700   218
72775 USM00072776  47.4800 -111.3700  1115
72785 USM00072786  47.6200 -117.5300   723
72797 USM00072797  47.9500 -124.5500    59
74206 USM00074207  47.1500 -122.4800    87
74207 USM00074207  47.1200 -122.5500    87
74365 USM00072634  44.8300 -84.5500   387
74494 USM00074494  41.6700 -69.9700    13
74614 USM00072387  36.5300 -115.9000   972
74641 USM00074641  36.4300 -99.5300   667
74734 USM00072269  32.6300 -106.4000  1204
74754 USM00074755  31.3200 -92.5500    27
74755 USM00074755  31.1300 -92.5700    67
74777 USM00072221  30.4200 -86.6800    11
74778 USM00072221  30.5700 -86.3200    48
74788 USM00072210  27.8500 -82.5000     4
76225 MXM00076225  28.6300 -106.0800  1435
76255 MXM00076256  27.9200 -110.8800     4
76361 MXM00076370  25.8000 -109.1200    17
76393 MXM00076394  25.6700 -100.3000   534
76405 MXM00076405  24.1700 -110.3500    18
76458 MXM00076458  23.2000 -106.4200     3
76525 MXM00076526  22.7800 -102.5700  2612
76680 MXM00076679  19.4000 -99.2000  2308
76749 MXM00076713  18.6500 -91.7800     3
76805 MXM00076805  16.8300 -99.9200     3
76904 MXM00076903  14.8800 -92.3000   110
78224 CUM00078325  22.9800 -82.4000    75
78267 CUM00078367  20.0800 -75.1500     8
78373 CUM00078325  22.9700 -82.3800    78
78374 CUM00078325  23.0200 -82.1300   120
78376 CUM00078325  22.9700 -82.5300    65
78383 CJM00078384  19.2800 -81.3800     6
78397 JMM00078397  17.9300 -76.7800     3
78484 DRM00078486  18.4700 -69.9700    58
78584 BHM00078583  17.5200 -88.2000     1
78640 GTM00078641  14.5800 -90.5200  1502
78641 GTM00078641  14.5800 -90.5200  1489
78730 NUM00078730  14.0300 -83.4000     2
78732 NUM00078741  11.9000 -86.1500   150
78741 NUM00078741  12.1200 -86.1800    53
78792 PMM00078807   9.0800 -79.3700    41
78806 PMM00078807   8.9200 -79.6000    16
78846 NNM00078866  18.2000 -63.0500    29
78894 NNM00078866  17.9000 -62.8700    41
78922 MBM00078925  14.7700 -60.8500    34
78955 BBM00078954  13.1500 -59.6200   113
78967 TDM00078970  10.6500 -61.5200     2
80097 VEM00080447   7.9200 -72.5500   309
80099 VEM00080448   7.0700 -70.7300   122
80241 COM00080241   4.4700 -70.7300   165
80398 BRM00082411  -4.1700 -69.9200    84
80407 VEM00080476  10.5700 -71.7300    65
80416 VEM00080415  10.5000 -66.8800   835
80476 VEM00080407  10.5200 -71.6500    26
81251 BRM00082026   2.0300 -56.1200   243
82017 FGM00081408   3.8300 -51.8300    39
82024 BRM00082022   2.8200 -60.6500    90
82106 BRM00082107  -0.1300 -67.0800    87
82111 BRM00082332  -3.0300 -60.0500    85
82246 BRM00082244  -2.6300 -54.9500   176
82280 BRM00082281  -2.5300 -44.2800    51
82288 BRM00082287  -2.9200 -41.7500     5
82331 BRM00082332  -3.1200 -60.0200    60
82397 BRM00082397  -3.7200 -38.5500    19
82398 BRM00082397  -3.7800 -38.5300    25
82410 BRM00082411  -4.3700 -70.0300    80
82573 BRM00082579  -5.0800 -42.8000    79
82578 BRM00082579  -5.0800 -42.8000    69
82598 BRM00082599  -5.7700 -35.2000    45
82704 BRM00082705  -7.6300 -72.6000   170
82824 BRM00082824  -8.7000 -63.9000   102
82930 BRM00082930  -9.3700 -54.9000   432
82984 BRM00082983  -9.4000 -40.5000   376
82994 BRM00082993  -9.6700 -35.7200    46
83010 BLM00085041 -11.0200 -68.7300   260
83095 BRM00083096 -10.9800 -37.0700     9
83111 BRM00083746 -22.9800 -43.3700     3
83208 BRM00083208 -12.7300 -60.1300   652
83248 BRM00083229 -12.9000 -38.3300     6
83364 BRM00083362 -15.7800 -56.0700   140
83375 BRM00083378 -16.0500 -48.0500   700
83583 BRM00083566 -19.8500 -43.9500   785
83587 BRM00083566 -19.8300 -43.9300   915
83588 BRM00083566 -19.6700 -43.8800   850
83611 BRM00083612 -20.4300 -54.6500   563
83663 BRM00083746 -22.9000 -43.1700    10
83743 BRM00083746 -22.9000 -43.1700    26
83748 BRM00083746 -22.8700 -43.3700    31
83755 BRM00083746 -22.9000 -43.1700     3
83766 BRM00083768 -23.3800 -51.1800   566
83778 BRM00083779 -23.4300 -46.4700   749
83779 BRM00083779 -23.5200 -46.6200   722
83780 BRM00083779 -23.6200 -46.6500   802
83781 BRM00083780 -23.5000 -46.6200   795
83826 BRM00083827 -25.5300 -54.6000   226
83827 BRM00083827 -25.5300 -54.6000   226
83842 BRM00083840 -25.4300 -49.2300   949
83897 BRM00083899 -27.5800 -48.4700    35
83936 BRM00083937 -29.7000 -53.8000    58
83952 BRM00083971 -29.9300 -51.1300     8
84125 ECM00084203  -2.3300 -79.7000    17
84377 PEM00084377  -3.7500 -73.2500   117
84515 PEM00084515  -8.4200 -74.6000   148
84628 PEM00084629 -12.0000 -77.1200    12
84691 PEM00084691 -13.7500 -76.2800     6
84752 PEM00084752 -16.3200 -71.5500  2520
85041 BLM00085041 -11.0700 -68.7300   260
85154 BLM00085154 -14.7500 -64.8000   236
85244 BLM00085245 -17.6500 -63.1300   373
85245 BLM00085245 -17.7800 -63.1700   437
85268 BLM00085268 -18.3300 -59.7500   300
85289 BRM00083554 -18.9500 -57.8700   154
85442 CIM00085442 -23.4300 -70.4700   122
85558 CIM00085543 -33.0300 -71.6300    41
85586 CIM00085586 -33.6300 -71.6300     2
85935 CIM00085934 -53.1500 -70.9000     8
86216 PAM00086218 -25.3700 -57.5500   120
86217 PAM00086218 -25.2800 -57.6500   116
86218 PAM00086218 -25.2700 -57.6300   101
86248 BRM00083827 -25.5300 -54.6000   196
87097 BRM00083827 -25.6800 -54.4500   180
87289 BRM00083928 -29.6800 -57.1500    69
87420 ARM00087418 -32.8800 -68.8500   828
87571 ARM00087576 -34.6000 -58.6000    18
87574 ARM00087576 -34.6700 -58.6300    30
87582 ARM00087576 -34.5700 -58.4200     6
87585 ARM00087576 -34.5800 -58.4800    24
88968 SXM00088968 -60.7300 -44.7300     5
89002 AYM00089002 -70.6200  -8.3700    40
89050 AYM00089050 -62.2000 -58.9300    16
89053 AYM00089050 -62.2300 -58.6500    20
89054 AYM00089050 -62.1700 -58.8300    10
89056 AYM00089050 -62.2500 -58.9300    10
89058 AYM00089050 -62.2200 -58.9700    10
89208 AYM00089009 -89.9500  -0.0200  2835
89251 AYM00089050 -62.2200 -58.7500    11
89565 AYM00089564 -67.7200  62.8000   430
89667 AYM00089664 -77.9500 166.5200    20
89832 AYM00089642 -66.7000 139.8000   240
89872 AYM00089664 -78.0200 166.5200    20
91066 MQM00091066  28.2200 -177.3700    13
91158 USM00091165  22.2200 -159.4500    98
91164 USM00091165  22.2300 -159.4000    57
91166 USM00091165  21.8700 -159.4500    16
91168 USM00091165  22.0700 -159.4000   162
91170 USM00091182  21.4800 -158.0300   256
91171 USM00091170  21.5700 -158.2500   341
91172 USM00091170  21.4300 -158.1300    35
91176 USM00091182  21.4500 -157.7700     3
91178 USM00091182  21.3200 -158.0700    15
91181 USM00091182  21.3200 -157.8200    67
91182 USM00091170  21.3500 -157.9300     2
91184 USM00091176  21.3300 -157.7200    18
91189 USM00091190  20.9200 -156.6800     3
91191 USM00091190  20.7000 -156.4500     3
91198 USM00091190  20.7700 -156.3300   928
91217 GQM00091212  13.5500 144.8300   111
91218 GQM00091212  13.5700 144.9200   190
91231 CQM00091232  15.0000 145.6300    82
91232 CQM00091232  15.1300 145.7000     3
91233 CQM00091232  14.9700 145.6000    80
91287 USM00091285  19.5200 -154.8200    15
91334 FMM00091334   7.4700 151.8500     2
91348 FMM00091348   6.9700 158.2200    37
91375 RMM00091376   7.1200 171.3500     0
91376 RMM00091376   7.0800 171.3800     3
91408 PSM00091408   7.3300 134.4800    29
91487 KRM00091487   3.9000 -159.3800     3
91490 KRM00091492   1.9800 -157.4800     3
91612 KRM00091610   1.3800 173.1500     2
91759 WSM00091762 -13.8200 -172.0000     1
91764 AQM00091765 -14.3200 -170.8300   122
91788 TNM00091792 -21.1300 -175.1800     2
91800 CWM00091801  -9.0200 -158.0700     1
91941 FPM00091941 -14.9700 -147.6700     3
91945 FPM00091945 -19.8700 -145.0000     2
91948 FPM00091948 -23.1000 -134.8700     2
92044 PPM00092044  -2.0700 147.4300     5
92100 PPM00094085  -4.3500 152.3800    13
93011 NZM00093012 -35.0500 173.2800    82
93089 NZM00093072 -36.4300 174.6700    72
93103 NZM00093112 -36.6000 174.8300     2
93110 NZM00093112 -37.0000 174.8000     7
93112 NZM00093119 -36.7800 174.6300    27
93116 NZM00093112 -36.8500 174.7500    75
93119 NZM00093112 -37.0200 174.8000     7
93132 NZM00093119 -37.0500 174.5500   244
93136 NZM00093119 -37.0300 174.9700    42
93309 NZM00093308 -39.0000 174.1700    10
93311 NZM00093308 -39.0700 174.0700    81
93332 NZM00093337 -39.3000 175.5300  1628
93336 NZM00093337 -39.4500 175.6700   823
93340 NZM00093337 -39.4500 175.6500   822
93434 NZM00093431 -41.2800 174.7700   128
93436 NZM00093431 -41.3300 174.8000     7
93439 NZM00093431 -41.3300 174.8000    12
93440 NZM00093431 -41.3300 174.8300   131
93586 NZM00093431 -41.1000 174.4300    68
93786 NZM00093780 -43.6200 172.7200    14
94044 PPM00092044  -2.0700 147.4300     4
94087 PPM00094087 -10.6700 152.7700    20
94123 ASM00094120 -12.2300 131.0300    13
94148 ASM00094150 -12.2500 136.8800     9
94171 ASM00094170 -12.6300 141.8800    10
94205 ASM00094205 -17.3700 123.6700     5
94299 ASM00094299 -16.3000 149.9800     6
94302 ASM00094302 -22.2300 114.0800     6
94381 ASM00094380 -23.8700 151.2200    17
94430 ASM00094430 -26.5800 118.5000   517
94526 ASM00095527 -29.5000 149.9000   207
94575 ASM00094578 -27.5700 153.0000    18
94576 ASM00094578 -27.4800 153.0300     8
94578 ASM00094578 -27.4300 153.0800     5
94608 ASM00094610 -31.9500 115.8700    20
94609 ASM00094610 -32.1000 115.8800    30
94614 ASM00094610 -31.9500 115.7500    20
94675 ASM00094672 -34.9200 138.6200    50
94683 ASM00094672 -35.1700 138.6700   365
94710 ASM00094711 -31.5500 145.8000   219
94764 ASM00094767 -33.8000 151.0200    55
94765 ASM00094767 -33.9200 150.9800    14
94766 ASM00094767 -33.9000 151.1000     3
94768 ASM00094767 -33.8700 151.2000    66
94774 ASM00094776 -32.9200 151.7800    33
94780 ASM00094767 -33.9800 151.2500    22
94781 ASM00094776 -32.9000 151.7000    21
94801 ASM00094802 -35.0300 117.8900     3
94808 ASM00094672 -35.1700 138.5000    55
94847 ASM00094865 -38.1000 144.5300    18
94864 ASM00094866 -37.7300 144.9000    86
94865 ASM00094866 -37.8700 144.7500    15
94866 ASM00094865 -37.6700 144.8300   110
94868 ASM00094866 -37.8200 144.9700   113
94910 ASM00094910 -35.1700 147.4700   222
94924 ASM00094926 -35.2300 149.0000   605
94925 ASM00094926 -35.4200 149.1000   588
94968 ASM00094968 -41.5500 147.2200   173
94969 ASM00094968 -41.4200 147.1200     5
94970 ASM00094975 -42.8800 147.3200    57
94996 NFM00094996 -29.0500 167.9300   109
95204 ASM00094203 -17.8500 122.2700    42
95205 ASM00094205 -17.3700 123.6700     7
95293 ASM00094294 -19.4200 146.5500   559
95366 ASM00094367 -21.1700 149.1200    14
95367 ASM00094367 -21.1700 149.1700     6
95527 ASM00095527 -29.5000 149.8300   214
95590 ASM00094578 -27.2300 153.1000     2
95605 ASM00094610 -32.0500 115.7700    15
95608 ASM00094610 -32.0500 115.7700    15
95610 ASM00094610 -32.0200 116.1300   385
95638 ASM00094638 -33.6800 121.8300   145
95675 ASM00094672 -34.7300 138.4700     8
95677 ASM00094672 -34.7800 138.6300    16
95678 ASM00094672 -34.9700 138.7000   730
95756 ASM00094767 -34.0000 151.2000     4
95764 ASM00094767 -33.8300 151.1500    40
95765 ASM00094767 -33.8500 151.0500    28
95766 ASM00094767 -33.8400 151.2700     5
95768 ASM00094776 -32.9200 151.7500     8
95872 ASM00094865 -37.9500 144.9200    10
95873 ASM00094866 -37.7200 145.0500    90
95911 ASM00094910 -35.1300 147.3000   213
95968 ASM00094968 -41.6800 147.2800   163
95972 ASM00094968 -41.7800 146.9800   180
96033 IDM00096035   3.8000  98.7000     3
96035 IDM00096035   3.5700  98.6800    26
96087 SNM00048698   1.1200 104.1200    24
96163 IDM00096163  -0.8800 100.3500     6
96171 IDM00096171  -0.4300 102.4500    46
96273 IDM00096273  -4.6200 105.2200    25
96449 BXM00096323   4.3500 113.9800    17
96581 IDM00096581  -0.0200 109.3800     1
96741 IDM00096749  -6.1000 106.8700     2
96743 IDM00096749  -6.1500 106.8500     5
96745 IDM00096739  -6.1800 106.8300     8
96747 IDM00096739  -6.2500 106.9000    30
96783 IDM00096781  -6.8800 107.6000   791
96837 IDM00096839  -6.9700 110.4200     3
96933 IDM00096935  -7.2200 112.7200     3
96937 IDM00096973  -7.2200 113.7200     3
97184 IDM00097180  -5.1800 119.4800    15
97240 IDM00097240  -8.5700 116.0700     3
97388 TTM00097395  -8.5500 126.5700   550
97390 TTM00097390  -8.5700 125.5700     4
97395 TTM00097388  -8.5000 126.4000   527
97430 IDM00097430   0.7800 127.3800    23
97502 IDM00097502  -0.9300 131.1200     2
97698 IDM00097690  -2.5300 140.7200     3
97748 IDM00097748  -3.8800 130.9000     3
97876 IDM00097876  -6.0800 140.3200    16
98134 RPM00098135  20.4300 121.9500    13
98233 RPM00098233  17.6200 121.7300    22
98321 RPM00098328  16.3300 120.5700  2256
98322 RPM00098327  15.3200 120.3800   161
98326 RPM00098327  14.9800 120.4800    46
98327 RPM00098322  15.1700 120.5700   196
98433 RPM00098433  14.5000 121.3500   614
98646 RPM00098646  10.3000 123.9700     9
98748 RPM00098747   8.4800 124.6300     5
98754 RPM00098753   7.0700 125.6000    19
AEX USM00074755  31.3300 -92.5500    27
AUP10 ASM00094610 -32.0000 116.0000    20
BAD USM00072248  32.5000 -93.6800    51
BGAA GLM00004220  68.7200 -52.8000    27
BKF USM00072469  39.7000 -104.7500  1726
CAFC CAM00071701  45.9200 -66.6000    35
CEW USM00074778  30.7800 -86.5200    66
CMBR CAM00071627  45.3200 -73.9000    22
CMCT CAM00071627  45.3200 -73.5700    39
COF USM00074794  28.2300 -80.6000     3
COS USM00072468  38.8200 -104.7200  1881
CPQL CAM00071874  49.6700 -112.7500   903
CPRY CAM00071874  49.4700 -112.6700   937
CSG USM00072225  32.5200 -84.9300   121
